object_id,leak_id,parser,file_name,filepath,date_parsed,file_size,file_line_count,parsed_identities,already_read_lines,status,file_type,detected_fields,leak_source
649c16adc0b597f7f623dee0,075767f48ca68eac89e360feb9629430a49641e9efa3e611f43f88121f0de991,xing5-2.0.1,Расшифровка MajorGeeks.com [173k].txt,collection1/Collection  #1_OLD CLOUD_OLD DUMPS DEHASHED/Расшифровка MajorGeeks.com [173k].txt,1688021463,5424982,173378,103370,173378,finished,unknown,"['username', 'email', 'unknown', 'password']",Collection#1
649c7ea968eea91ac1a4bdbb,07d4d8089467a838f8ccc897ff1b5ea58ad24f0b57503be186788ec19856d83f,xing2-2.0.1,Расшифровка BTUN.net [111k].txt,collection1/Collection  #1_OLD CLOUD_OLD DUMPS DEHASHED/Расшифровка BTUN.net [111k].txt,1687977787,3132383,111308,111308,111308,finished,unknown,"['cc', 'email', 'password']",Collection#1
649c41588daf2c5b45647fbe,08f9ccad8dff2fa5b8020079020eca5bd86cb4488b8c10580a83dd281ce49678,xing4-2.0.1,Расшифровка Nulled.io [466k].txt,collection1/Collection  #1_OLD CLOUD_OLD DUMPS DEHASHED/Расшифровка Nulled.io [466k].txt,1687962607,15212672,466217,466205,466217,finished,unknown,"['password', 'username', 'unknown', 'email']",Collection#1
649c41688daf2c5b4568c575,09a111f32b83211dd428892c76dac2ead6ab6bdcdb6368d0814a87f12fbdc4ce,xing4-2.0.1,Расшифровка LearnFrenchByPodcast.com [120k].txt,collection1/Collection  #1_OLD CLOUD_OLD DUMPS DEHASHED/Расшифровка LearnFrenchByPodcast.com [120k].txt,1687962139,3906680,120759,120758,120759,finished,unknown,"['email', 'username', 'password']",Collection#1
649c0b6a91d097f76a303b4d,0aab5590ca9ae4d76a40b1865ef89173a98281655f4cb170b7958db0c3395a40,xing4-2.0.1,fijilive.com {353.033} [HASH].txt,collection1/Collection  #1_NEW combo semi private_Update Dumps/fijilive.com {353.033} [HASH].txt,1687948553,19252144,353032,343645,353032,finished,unknown,"['hash-md5', 'password', 'email', 'username']",Collection#1
649c41678daf2c5b4568c572,0bf2fc7687f3e14fbed7d0b1d7866cca9b358747bbc1c00a754801d5a734e3c8,xing4-2.0.1,Расшифровка MilitarySingles.com [143k].txt,collection1/Collection  #1_OLD CLOUD_OLD DUMPS DEHASHED/Расшифровка MilitarySingles.com [143k].txt,1687962162,4565919,143395,143393,143395,finished,unknown,"['username', 'password', 'email']",Collection#1
649c0b6b91d097f76a303dc4,0d77cd21a920f4a4435739c7b4e630e07c7cca937ed3aa8335622ead9fdedba9,xing4-2.0.1,www.newreleasetoday.com {280.659} [HASH].txt,collection1/Collection  #1_NEW combo semi private_Update Dumps/www.newreleasetoday.com {280.659} [HASH].txt,1687948499,12442718,280658,280497,280658,finished,unknown,"['password', 'hash-md5', 'email', 'cc', 'username']",Collection#1
649c07a0c0b597f7f674a082,0dfa77eb43e845a0969e09c9c4848fc47934270146225260f5cd172d4746b58b,xing5-2.0.1,www.go4engineeringjobs.com {244.517} [NOHASH].txt,collection1/Collection  #1_NEW combo semi private_Dumps/www.go4engineeringjobs.com {244.517} [NOHASH].txt,1687947579,7788393,244516,244360,244516,finished,unknown,"['password', 'email', 'unknown', 'username', 'cc']",Collection#1
649c41688daf2c5b4568c576,0effe4acd176124b97a115342a673235552d16546f3dcd7cbf82fbc133a5d6db,xing4-2.0.1,Расшифровка Plex.tv [123k].txt,collection1/Collection  #1_OLD CLOUD_OLD DUMPS DEHASHED/Расшифровка Plex.tv [123k].txt,1687962143,3867415,123049,123046,123049,finished,unknown,"['email', 'username', 'password']",Collection#1
649c115968eea91ac191a5b1,0f41fb6b7e7784fc3059938e988fb7ef1373bf12cfe5bc799c906f827c36f287,xing2-2.0.1,1 (94).txt,collection1/Collection  #1_NEW combo semi private_Private combos/1 (94).txt,1687961958,323220666,9408414,9407519,9408414,finished,unknown,"['email', 'password', 'username', 'cc']",Collection#1
