object_id,leak_id,parser,file_name,filepath,date_parsed,file_size,file_line_count,parsed_identities,already_read_lines,status,file_type,detected_fields,leak_source
649c6aa068eea91ac1e40b7c,6751f4d6e7dbab77713133702698f5663b9289e106028c598ab85b6e69ea500d,xing2-2.0.1,170.txt,collection1/Collection  #1_OLD CLOUD_Monetary combos/170.txt,1687972639,3254301,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c7f3368eea91ac1d55e92,6771ef9beb13b5c844bc6543b041daf09c972677de4f5cd80dcf97191388e3d0,xing2-2.0.1,1093.txt,collection1/Collection  #1_Games combos_Sharpening/1093.txt,1687977908,3130482,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c504c68eea91ac10eb006,6b8e131e8700627a0b20fc600592a3bb2e90c5f130959fd65db385a5fc843fb2,xing2-2.0.1,821.txt,collection1/Collection  #1_EU combos/821.txt,1687965924,3363549,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c686f8daf2c5b452408a5,6cd60b77d9a4db2dc2ef8e73e286b5eb1461fc95023157d461e23e4d418558c5,xing4-2.0.1,2069.txt,collection1/Collection  #1_EU combos/2069.txt,1687972078,3265219,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c66338daf2c5b454bf966,7695847d67ecbc167bfe26c46c5d7b030bd1ddd79c9ba45656b67dd17b84c99c,xing4-2.0.1,946.txt,collection1/Collection  #1_EU combos/946.txt,1687971492,3277125,100000,100000,100000,disabled,unknown,"['email', 'password', 'hash-md5']",Collection#1
649c585e8daf2c5b45b66fe5,77d1e1f4570240751682ad49da21d8aa75ebe7a561f76c1e6e0a041362137df1,xing4-2.0.1,1234.txt,collection1/Collection  #1_EU combos/1234.txt,1687967986,3328252,100000,100000,100000,disabled,unknown,"['password', 'email', 'hash-md5']",Collection#1
649c4a3d8daf2c5b45494c47,77dde59ede58337933541ab5f9a6b4186c15d51b2d925fc03d7cebd40b16bbb1,xing4-2.0.1,123.txt,collection1/Collection  #1_OLD CLOUD_Japan combos/123.txt,1687964389,3441222,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c700a8daf2c5b45afc820,780ec2b7ab5e6064e4296c98288786e022337f3c0c4679f3d60673c01b234d40,xing4-2.0.1,379.txt,collection1/Collection  #1_OLD CLOUD_USA combos/379.txt,1687974030,3230181,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c6e248daf2c5b450ed1c1,7828d02661849e06cb52d5876415b6708b0107b7b9c003ef67b13680063f4bd0,xing4-2.0.1,1616.txt,collection1/Collection  #1_EU combos/1616.txt,1687973567,3239985,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c74b068eea91ac13c5626,78d09716d6fc28460a4df280462a9dd1c4939ddd96b487fcfab2d4c26043f660,xing2-2.0.1,247.txt,collection1/Collection  #1_OLD CLOUD_Monetary combos/247.txt,1687975225,3209765,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c67278daf2c5b45af56d0,80bf4abd3d2292de8a87061ad50abb46526030f54bb948758cf4dca38723a627,xing4-2.0.1,208.txt,collection1/Collection  #1_BTC combos/208.txt,1687971756,3272740,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c8aba68eea91ac16f2678,80eae61ddc0927a4d4e287a61e310027556919120a58d4ad455a4bfeced0b7d8,xing2-2.0.1,307.txt,collection1/Collection  #1_EU combos/307.txt,1687980869,2868635,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c7fbb80bfe06f08b3d1d8,81232dd186fe1b57eebbb6890c5b3c5dbe057072388729ca21b8bb14a0dd2386,xing4-2.0.1,1075.txt,collection1/Collection  #1_Games combos_Sharpening/1075.txt,1687978063,3128866,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c56f18daf2c5b45474359,822e7d806440ab65213304b4d06cefb1b3351952612f067491c7373a910a2e87,xing4-2.0.1,73.txt,collection1/Collection  #1_BTC combos/73.txt,1687967637,3338578,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c82c880bfe06f08bffebc,8308243874e9f831267c580bb32629baa05ce88c77e45b68c2328eba3070b5d5,xing4-2.0.1,142.txt,collection1/Collection  #1_OLD CLOUD_USA combos/142.txt,1687978835,3098400,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c666968eea91ac15c4d7a,85fb451d4e34dd3c38a0ed076a1e0ade39e527b5f23856ceaa569ceb3b028386,xing2-2.0.1,5.txt,collection1/Collection  #1_BTC combos/5.txt,1687971560,3275631,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c5faa68eea91ac119ea1d,8767b830d4e4ebf06a6c780de2727a68c4ec2ac0b64a8300dab5395a332e5577,xing2-2.0.1,138.txt,collection1/Collection  #1_BTC combos/138.txt,1687969852,3289716,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c8a9980bfe06f087df0a1,8b0c585420cf808fd4c266bd0b640b1d94c3fc17e2caa551c395a51bba50981e,xing4-2.0.1,126.txt,collection1/Collection  #1_OLD CLOUD_Gaming combos/126.txt,1687980833,2878953,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c8bc368eea91ac1c95f3b,8e4dcbb3fade8b0ff93c657ab4ec75e5a42602357750d52faa5baa1489632c3c,xing2-2.0.1,55.txt,collection1/Collection  #1_OLD CLOUD_CHINA combos/55.txt,1687981126,2777073,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c6d9e68eea91ac1df5bad,8efe007f81602354629626c7315e21841da44e4c3561e650e4d3c44df6e276cf,xing2-2.0.1,197.txt,collection1/Collection  #1_OLD CLOUD_USA combos/197.txt,1687973421,3241859,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c806480bfe06f08e987b3,8f646dfe0cd083479231a646de0b5361685faa812a13bc163dea5f77720db936,xing4-2.0.1,1603.txt,collection1/Collection  #1_Games combos_Sharpening/1603.txt,1687978235,3123558,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c7ede68eea91ac1ba8f92,90794ac91795e32ffc8f78f59093a11f08580dcd9d45dfe06bce1a1424ec789e,xing2-2.0.1,902.txt,collection1/Collection  #1_Games combos_Sharpening/902.txt,1687977822,3131367,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c81a580bfe06f085db941,90834daffaa0e3bf85c1c3ae195e36f5dcc6b2e19fcafe82a209bba8a121a613,xing4-2.0.1,1041.txt,collection1/Collection  #1_EU combos/1041.txt,1687978549,3108445,100000,100000,100000,disabled,unknown,"['cc', 'hash-sha1', 'email', 'password']",Collection#1
649c6a1068eea91ac1b268bc,92d6fb3c86a01c9421d84f449f46b5714afb87928dc47226ac2b6a65f6d17e6c,xing2-2.0.1,110.txt,collection1/Collection  #1_Games combos_Sharpening/110.txt,1687972495,3258480,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c84ac68eea91ac1b95d2e,93db4209826a393d3ece831252fba22208fcc0ffb9913e6f2a9ed1ec7dd6bec7,xing2-2.0.1,1331.txt,collection1/Collection  #1_EU combos/1331.txt,1687979306,3080468,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c6b5c8daf2c5b4529fb95,93fae360a51118ce7f032b8b2dcec1d45661df4edb9c2dd17f143b8a8791c242,xing4-2.0.1,808.txt,collection1/Collection  #1_EU combos/808.txt,1687972843,3250785,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c669d8daf2c5b4577e308,969d7852fb7a5f9c2e5533791923a6168c58cc0b88f5fe0ef25980602293e1c3,xing4-2.0.1,159.txt,collection1/Collection  #1_Games combos_Sharpening/159.txt,1687971608,3275277,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c89c080bfe06f08287c63,97fa16a1853269e2c5d87f8d02973de792b8e07cc30ed011b9561f81fa7e7e41,xing4-2.0.1,104.txt,collection1/Collection  #1_OLD CLOUD_Gaming combos/104.txt,1687980600,2918743,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c5aa268eea91ac17ebf1e,9853de2e1970e9fdf5e14081eb37eff5146a941e62392977fdf00d160765cda8,xing2-2.0.1,224.txt,collection1/Collection  #1_MAIL ACCESS combos/224.txt,1687968554,3317392,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c555968eea91ac1c247bf,986f3d1d607603883f13aaf8acc49800423a24414a5f718f9942c23e5a883e00,xing2-2.0.1,654.txt,collection1/Collection  #1_Games combos_Sharpening/654.txt,1687967221,3345853,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
649c79c780bfe06f089b6fc7,9917ce9c413e773427b611ab2ad4fa6ea6cc6f0b2a9422c30134e76cab6f3b13,xing4-2.0.1,946.txt,collection1/Collection  #1_OLD CLOUD_Gaming combos/946.txt,1687976519,3185160,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c5db668eea91ac18090e5,99dcfc8b7d5c3b19968f8050a93f5525441d7947ab4de3ef41cf3a96d8b64978,xing2-2.0.1,853.txt,collection1/Collection  #1_Games combos_Sharpening/853.txt,1687969364,3299454,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c489d8daf2c5b45c79a34,9a5b9badfa031f7dbd28c6ce07ebed5f4eb76c4360aa080d24761549924b7147,xing4-2.0.1,518.txt,collection1/Collection  #1_Games combos_Sharpening/518.txt,1687963948,3485708,100000,100000,100000,disabled,unknown,"['email', 'password']",Collection#1
649c63b78daf2c5b4577e8bd,9a7244cb9cecce134cdcd3edfc2915196ab03c1380047e95f1e211b753d9dfed,xing4-2.0.1,528.txt,collection1/Collection  #1_OLD CLOUD_Gaming combos/528.txt,1687970891,3284324,100000,100000,100000,disabled,unknown,"['password', 'email']",Collection#1
